Site,scode,rep,year,seasn,occasion,spid,species,indiv
2,s2,2a,2006,S,S06,30,Camponotus un01,2
2,s2,2a,2006,S,S06,140,Camponotus irredux,16
2,s2,2a,2006,S,S06,55,Lepisiota un05,1
2,s2,2a,2006,S,S06,62,Monomorium sp. 1,1
2,s2,2a,2006,S,S06,68,Monomorium sp. 7,28
2,s2,2a,2006,S,S06,76,Pachycondyla pumicosa,1
2,s2,2a,2006,S,S06,135,Streblognathus peetersi,5
2,s2,2a,2006,S,S06,125,Tetramorium un12,6
2,s2,2a,2006,S,S06,111,Tetramorium sp. 10,1
2,s2,2b,2006,S,S06,31,Camponotus un10,8
2,s2,2b,2006,S,S06,30,Camponotus un01,18
2,s2,2b,2006,S,S06,26,Camponotus sp. 1,1
2,s2,2b,2006,S,S06,140,Camponotus irredux,61
2,s2,2b,2006,S,S06,38,Crematogaster sp. 6,6
2,s2,2b,2006,S,S06,45,Lepisiota sp. 1,1
2,s2,2b,2006,S,S06,55,Lepisiota un05,8
2,s2,2b,2006,S,S06,62,Monomorium sp. 1,2
2,s2,2b,2006,S,S06,75,Pachycondyla peringueyi,11
2,s2,2b,2006,S,S06,94,Solenopsis sp. 2,11
2,s2,2b,2006,S,S06,103,Tetramorium fridgidum,5
2,s2,2c,2006,S,S06,26,Camponotus sp. 1,17
2,s2,2c,2006,S,S06,26,Camponotus sp. 1,6
2,s2,2c,2006,S,S06,68,Monomorium sp. 7,6
2,s2,2c,2006,S,S06,103,Tetramorium fridgidum,3
2,s2,2d,2006,S,S06,26,Camponotus sp. 1,8
2,s2,2d,2006,S,S06,26,Camponotus sp. 1,2
2,s2,2d,2006,S,S06,140,Camponotus irredux,1
2,s2,2d,2006,S,S06,38,Crematogaster sp. 6,1
2,s2,2d,2006,S,S06,103,Tetramorium fridgidum,1
3,s3,3a,2006,S,S06,31,Camponotus un10,44
3,s3,3a,2006,S,S06,30,Camponotus un01,1
3,s3,3a,2006,S,S06,45,Lepisiota sp. 1,23
3,s3,3a,2006,S,S06,71,Monomorium un01,17
3,s3,3a,2006,S,S06,75,Pachycondyla peringueyi,1
3,s3,3a,2006,S,S06,76,Pachycondyla pumicosa,2
3,s3,3a,2006,S,S06,85,Pheidole un01,18
3,s3,3a,2006,S,S06,88,Plagiolepis un02,1
3,s3,3a,2006,S,S06,143,Plectroctena mandibularis,1
3,s3,3a,2006,S,S06,93,Solenopsis sp. 1,1
3,s3,3a,2006,S,S06,135,Streblognathus peetersi,10
3,s3,3a,2006,S,S06,103,Tetramorium fridgidum,6
3,s3,3b,2006,S,S06,31,Camponotus un10,8
3,s3,3b,2006,S,S06,45,Lepisiota sp. 1,4
3,s3,3b,2006,S,S06,76,Pachycondyla pumicosa,1
3,s3,3b,2006,S,S06,85,Pheidole un01,5
3,s3,3b,2006,S,S06,135,Streblognathus peetersi,7
3,s3,3c,2006,S,S06,31,Camponotus un10,8
3,s3,3c,2006,S,S06,134,Camponotus havilandi,45
3,s3,3c,2006,S,S06,26,Camponotus sp. 1,5
3,s3,3c,2006,S,S06,140,Camponotus irredux,21
3,s3,3c,2006,S,S06,45,Lepisiota sp. 1,17
3,s3,3c,2006,S,S06,56,Leptogenys intermedia,1
3,s3,3c,2006,S,S06,76,Pachycondyla pumicosa,1
3,s3,3c,2006,S,S06,136,Pachycondyla wroughtonii,9
3,s3,3c,2006,S,S06,135,Streblognathus peetersi,8
3,s3,3c,2006,S,S06,124,Tetramorium sp. 8,6
3,s3,3c,2006,S,S06,102,Tetramorium frenchi,32
3,s3,3d,2006,S,S06,31,Camponotus un10,18
3,s3,3d,2006,S,S06,45,Lepisiota sp. 1,33
3,s3,3d,2006,S,S06,45,Lepisiota sp. 1,47
3,s3,3d,2006,S,S06,46,Lepisiota sp. 10,2
3,s3,3d,2006,S,S06,71,Monomorium un01,1
3,s3,3d,2006,S,S06,76,Pachycondyla pumicosa,4
3,s3,3d,2006,S,S06,85,Pheidole un01,32
3,s3,3d,2006,S,S06,89,Plagiolepis un03,1
3,s3,3d,2006,S,S06,135,Streblognathus peetersi,7
3,s3,3d,2006,S,S06,103,Tetramorium fridgidum,9
4,s4,4a,2006,S,S06,31,Camponotus un10,13
4,s4,4a,2006,S,S06,27,Camponotus sp. 3,11
4,s4,4a,2006,S,S06,134,Camponotus havilandi,13
4,s4,4a,2006,S,S06,30,Camponotus un01,63
4,s4,4a,2006,S,S06,140,Camponotus irredux,1
4,s4,4a,2006,S,S06,45,Lepisiota sp. 1,86
4,s4,4a,2006,S,S06,71,Monomorium un01,3
4,s4,4a,2006,S,S06,85,Pheidole un01,13
4,s4,4a,2006,S,S06,135,Streblognathus peetersi,13
4,s4,4a,2006,S,S06,103,Tetramorium fridgidum,9
4,s4,4a,2006,S,S06,101,Tetramorium bothae,3
4,s4,4b,2006,S,S06,31,Camponotus un10,4
4,s4,4b,2006,S,S06,27,Camponotus sp. 3,24
4,s4,4b,2006,S,S06,134,Camponotus havilandi,7
4,s4,4b,2006,S,S06,30,Camponotus un01,9
4,s4,4b,2006,S,S06,36,Cerapachys un01,17
4,s4,4b,2006,S,S06,45,Lepisiota sp. 1,97
4,s4,4b,2006,S,S06,59,Messor sp. 1,5
4,s4,4b,2006,S,S06,71,Monomorium un01,3
4,s4,4b,2006,S,S06,85,Pheidole un01,2
4,s4,4b,2006,S,S06,94,Solenopsis sp. 2,1
4,s4,4b,2006,S,S06,135,Streblognathus peetersi,3
4,s4,4b,2006,S,S06,103,Tetramorium fridgidum,5
4,s4,4b,2006,S,S06,101,Tetramorium bothae,11
4,s4,4c,2006,S,S06,31,Camponotus un10,2
4,s4,4c,2006,S,S06,27,Camponotus sp. 3,15
4,s4,4c,2006,S,S06,134,Camponotus havilandi,6
4,s4,4c,2006,S,S06,30,Camponotus un01,11
4,s4,4c,2006,S,S06,140,Camponotus irredux,1
4,s4,4c,2006,S,S06,29,Camponotus sp. 8,1
4,s4,4c,2006,S,S06,54,Lepisiota un03,15
4,s4,4c,2006,S,S06,45,Lepisiota sp. 1,50
4,s4,4c,2006,S,S06,85,Pheidole un01,4
4,s4,4c,2006,S,S06,94,Solenopsis sp. 2,1
4,s4,4c,2006,S,S06,135,Streblognathus peetersi,17
4,s4,4c,2006,S,S06,103,Tetramorium fridgidum,10
4,s4,4c,2006,S,S06,101,Tetramorium bothae,12
4,s4,4c,2006,S,S06,113,Tetramorium sp. 18,3
4,s4,4d,2006,S,S06,134,Camponotus havilandi,13
4,s4,4d,2006,S,S06,30,Camponotus un01,13
4,s4,4d,2006,S,S06,140,Camponotus irredux,1
4,s4,4d,2006,S,S06,35,Cerapachys sp. 3,1
4,s4,4d,2006,S,S06,45,Lepisiota sp. 1,25
4,s4,4d,2006,S,S06,56,Leptogenys intermedia,4
4,s4,4d,2006,S,S06,59,Messor sp. 1,1
4,s4,4d,2006,S,S06,61,Monomorium musicum,1
4,s4,4d,2006,S,S06,85,Pheidole un01,66
4,s4,4d,2006,S,S06,135,Streblognathus peetersi,12
4,s4,4d,2006,S,S06,103,Tetramorium fridgidum,16
4,s4,4d,2006,S,S06,101,Tetramorium bothae,9
5,s5,5a,2006,S,S06,39,Crematogaster un02,10
5,s5,5a,2006,S,S06,40,Crematogaster un03,3
5,s5,5a,2006,S,S06,45,Lepisiota sp. 1,6
5,s5,5a,2006,S,S06,56,Leptogenys intermedia,1
5,s5,5a,2006,S,S06,70,Monomorium taedium,5
5,s5,5a,2006,S,S06,137,Pachycondyla caffraria,5
5,s5,5a,2006,S,S06,85,Pheidole un01,40
5,s5,5a,2006,S,S06,83,Pheidole sp. 4,1
5,s5,5a,2006,S,S06,93,Solenopsis sp. 1,1
5,s5,5a,2006,S,S06,94,Solenopsis sp. 2,3
5,s5,5a,2006,S,S06,97,Strumigenys sp. 1,10
5,s5,5a,2006,S,S06,103,Tetramorium fridgidum,8
5,s5,5a,2006,S,S06,125,Tetramorium un12,10
5,s5,5a,2006,S,S06,102,Tetramorium frenchi,35
5,s5,5b,2006,S,S06,134,Camponotus havilandi,2
5,s5,5b,2006,S,S06,30,Camponotus un01,3
5,s5,5b,2006,S,S06,39,Crematogaster un02,3
5,s5,5b,2006,S,S06,53,Lepisiota un01,3
5,s5,5b,2006,S,S06,55,Lepisiota un05,2
5,s5,5b,2006,S,S06,45,Lepisiota sp. 1,5
5,s5,5b,2006,S,S06,56,Leptogenys intermedia,2
5,s5,5b,2006,S,S06,70,Monomorium taedium,17
5,s5,5b,2006,S,S06,137,Pachycondyla caffraria,5
5,s5,5b,2006,S,S06,85,Pheidole un01,12
5,s5,5b,2006,S,S06,94,Solenopsis sp. 2,9
5,s5,5b,2006,S,S06,100,Technomyrmex un01,2
5,s5,5b,2006,S,S06,103,Tetramorium fridgidum,8
5,s5,5b,2006,S,S06,101,Tetramorium bothae,8
5,s5,5b,2006,S,S06,102,Tetramorium frenchi,6
5,s5,5c,2006,S,S06,27,Camponotus sp. 3,2
5,s5,5c,2006,S,S06,30,Camponotus un01,2
5,s5,5c,2006,S,S06,40,Crematogaster un03,3
5,s5,5c,2006,S,S06,41,Crematogaster un04,2
5,s5,5c,2006,S,S06,53,Lepisiota un01,13
5,s5,5c,2006,S,S06,55,Lepisiota un05,2
5,s5,5c,2006,S,S06,45,Lepisiota sp. 1,8
5,s5,5c,2006,S,S06,58,Meranoplus peringueyi,1
5,s5,5c,2006,S,S06,58,Meranoplus peringueyi,1
5,s5,5c,2006,S,S06,71,Monomorium un01,1
5,s5,5c,2006,S,S06,70,Monomorium taedium,96
5,s5,5c,2006,S,S06,61,Monomorium musicum,11
5,s5,5c,2006,S,S06,136,Pachycondyla wroughtonii,2
5,s5,5c,2006,S,S06,85,Pheidole un01,64
5,s5,5c,2006,S,S06,87,Plagiolepis un01,1
5,s5,5c,2006,S,S06,93,Solenopsis sp. 1,3
5,s5,5c,2006,S,S06,94,Solenopsis sp. 2,3
5,s5,5c,2006,S,S06,100,Technomyrmex un01,13
5,s5,5c,2006,S,S06,103,Tetramorium fridgidum,3
5,s5,5c,2006,S,S06,101,Tetramorium bothae,26
5,s5,5c,2006,S,S06,102,Tetramorium frenchi,3
5,s5,5d,2006,S,S06,35,Cerapachys sp. 3,1
5,s5,5d,2006,S,S06,39,Crematogaster un02,1
5,s5,5d,2006,S,S06,54,Lepisiota un03,3
5,s5,5d,2006,S,S06,45,Lepisiota sp. 1,2
5,s5,5d,2006,S,S06,85,Pheidole un01,53
5,s5,5d,2006,S,S06,93,Solenopsis sp. 1,1
5,s5,5d,2006,S,S06,94,Solenopsis sp. 2,2
5,s5,5d,2006,S,S06,100,Technomyrmex un01,3
5,s5,5d,2006,S,S06,103,Tetramorium fridgidum,4
5,s5,5d,2006,S,S06,102,Tetramorium frenchi,1
6,s6,6a,2006,S,S06,134,Camponotus havilandi,8
6,s6,6a,2006,S,S06,140,Camponotus irredux,5
6,s6,6a,2006,S,S06,37,Crematogaster natalensis,1
6,s6,6a,2006,S,S06,54,Lepisiota un03,4
6,s6,6a,2006,S,S06,58,Meranoplus peringueyi,1
6,s6,6a,2006,S,S06,61,Monomorium musicum,1
6,s6,6a,2006,S,S06,85,Pheidole un01,19
6,s6,6a,2006,S,S06,94,Solenopsis sp. 2,3
6,s6,6a,2006,S,S06,103,Tetramorium fridgidum,4
6,s6,6a,2006,S,S06,101,Tetramorium bothae,1
6,s6,6a,2006,S,S06,102,Tetramorium frenchi,1
6,s6,6b,2006,S,S06,30,Camponotus un01,16
6,s6,6b,2006,S,S06,140,Camponotus irredux,10
6,s6,6b,2006,S,S06,35,Cerapachys sp. 3,3
6,s6,6b,2006,S,S06,39,Crematogaster un02,3
6,s6,6b,2006,S,S06,40,Crematogaster un03,5
6,s6,6b,2006,S,S06,54,Lepisiota un03,5
6,s6,6b,2006,S,S06,58,Meranoplus peringueyi,30
6,s6,6b,2006,S,S06,70,Monomorium taedium,14
6,s6,6b,2006,S,S06,85,Pheidole un01,23
6,s6,6b,2006,S,S06,94,Solenopsis sp. 2,61
6,s6,6b,2006,S,S06,100,Technomyrmex un01,4
6,s6,6b,2006,S,S06,103,Tetramorium fridgidum,4
6,s6,6b,2006,S,S06,122,Tetramorium sp. 5,60
6,s6,6b,2006,S,S06,102,Tetramorium frenchi,5
6,s6,6b,2006,S,S06,113,Tetramorium sp. 18,8
6,s6,6b,2006,S,S06,91,Pristomyrmex fossulatus,1
6,s6,6b,2006,S,S06,109,Tetramorium sericeiventre,4
6,s6,6c,2006,S,S06,134,Camponotus havilandi,3
6,s6,6c,2006,S,S06,30,Camponotus un01,21
6,s6,6c,2006,S,S06,140,Camponotus irredux,8
6,s6,6c,2006,S,S06,42,Dorylus un01,1
6,s6,6c,2006,S,S06,58,Meranoplus peringueyi,29
6,s6,6c,2006,S,S06,58,Meranoplus peringueyi,1
6,s6,6c,2006,S,S06,70,Monomorium taedium,8
6,s6,6c,2006,S,S06,85,Pheidole un01,31
6,s6,6c,2006,S,S06,94,Solenopsis sp. 2,7
6,s6,6c,2006,S,S06,103,Tetramorium fridgidum,9
6,s6,6c,2006,S,S06,101,Tetramorium bothae,4
6,s6,6c,2006,S,S06,114,Tetramorium sp. 25,4
6,s6,6d,2006,S,S06,134,Camponotus havilandi,3
6,s6,6d,2006,S,S06,30,Camponotus un01,1
6,s6,6d,2006,S,S06,140,Camponotus irredux,4
6,s6,6d,2006,S,S06,39,Crematogaster un02,1
6,s6,6d,2006,S,S06,56,Leptogenys intermedia,6
6,s6,6d,2006,S,S06,58,Meranoplus peringueyi,54
6,s6,6d,2006,S,S06,71,Monomorium un01,1
6,s6,6d,2006,S,S06,85,Pheidole un01,10
6,s6,6d,2006,S,S06,84,Pheidole sp. 7,1
6,s6,6d,2006,S,S06,103,Tetramorium fridgidum,9
6,s6,6d,2006,S,S06,122,Tetramorium sp. 5,1
6,s6,6d,2006,S,S06,113,Tetramorium sp. 18,1
6,s6,6d,2006,S,S06,109,Tetramorium sericeiventre,8
7,s7,7a,2006,S,S06,138,Anoplolepis custodiens,67
7,s7,7a,2006,S,S06,134,Camponotus havilandi,1
7,s7,7a,2006,S,S06,54,Lepisiota un03,3
7,s7,7a,2006,S,S06,53,Lepisiota un01,5
7,s7,7a,2006,S,S06,55,Lepisiota un05,3
7,s7,7a,2006,S,S06,70,Monomorium taedium,1
7,s7,7a,2006,S,S06,78,Paratrechina sp. 1,2
7,s7,7a,2006,S,S06,137,Pachycondyla caffraria,22
7,s7,7a,2006,S,S06,87,Plagiolepis un01,1
7,s7,7a,2006,S,S06,94,Solenopsis sp. 2,11
7,s7,7a,2006,S,S06,101,Tetramorium bothae,2
7,s7,7a,2006,S,S06,91,Pristomyrmex fossulatus,1
7,s7,7b,2006,S,S06,138,Anoplolepis custodiens,20
7,s7,7b,2006,S,S06,30,Camponotus un01,1
7,s7,7b,2006,S,S06,37,Crematogaster natalensis,23
7,s7,7b,2006,S,S06,53,Lepisiota un01,1
7,s7,7b,2006,S,S06,70,Monomorium taedium,1
7,s7,7b,2006,S,S06,137,Pachycondyla caffraria,4
7,s7,7b,2006,S,S06,136,Pachycondyla wroughtonii,1
7,s7,7b,2006,S,S06,85,Pheidole un01,1
7,s7,7b,2006,S,S06,94,Solenopsis sp. 2,2
7,s7,7b,2006,S,S06,99,Technomyrmex sp. 2,1
7,s7,7b,2006,S,S06,101,Tetramorium bothae,3
7,s7,7b,2006,S,S06,122,Tetramorium sp. 5,1
7,s7,7b,2006,S,S06,116,Tetramorium sp. 28,1
7,s7,7b,2006,S,S06,109,Tetramorium sericeiventre,2
7,s7,7c,2006,S,S06,138,Anoplolepis custodiens,4
7,s7,7c,2006,S,S06,134,Camponotus havilandi,1
7,s7,7c,2006,S,S06,140,Camponotus irredux,1
7,s7,7c,2006,S,S06,37,Crematogaster natalensis,13
7,s7,7c,2006,S,S06,42,Dorylus un01,1
7,s7,7c,2006,S,S06,54,Lepisiota un03,4
7,s7,7c,2006,S,S06,53,Lepisiota un01,4
7,s7,7c,2006,S,S06,58,Meranoplus peringueyi,6
7,s7,7c,2006,S,S06,61,Monomorium musicum,38
7,s7,7c,2006,S,S06,78,Paratrechina sp. 1,3
7,s7,7c,2006,S,S06,137,Pachycondyla caffraria,5
7,s7,7c,2006,S,S06,82,Pheidole sp. 1,2
7,s7,7c,2006,S,S06,85,Pheidole un01,6
7,s7,7c,2006,S,S06,84,Pheidole sp. 7,1
7,s7,7c,2006,S,S06,94,Solenopsis sp. 2,1
7,s7,7c,2006,S,S06,101,Tetramorium bothae,4
7,s7,7c,2006,S,S06,122,Tetramorium sp. 5,1
7,s7,7c,2006,S,S06,124,Tetramorium sp. 8,1
7,s7,7c,2006,S,S06,111,Tetramorium sp. 10,1
7,s7,7c,2006,S,S06,115,Tetramorium sp. 27,1
7,s7,7d,2006,S,S06,138,Anoplolepis custodiens,173
7,s7,7d,2006,S,S06,134,Camponotus havilandi,5
7,s7,7d,2006,S,S06,140,Camponotus irredux,3
7,s7,7d,2006,S,S06,40,Crematogaster un03,1
7,s7,7d,2006,S,S06,54,Lepisiota un03,5
7,s7,7d,2006,S,S06,53,Lepisiota un01,1
7,s7,7d,2006,S,S06,55,Lepisiota un05,8
7,s7,7d,2006,S,S06,71,Monomorium un01,18
7,s7,7d,2006,S,S06,76,Pachycondyla pumicosa,4
7,s7,7d,2006,S,S06,82,Pheidole sp. 1,1
7,s7,7d,2006,S,S06,85,Pheidole un01,19
7,s7,7d,2006,S,S06,94,Solenopsis sp. 2,1
7,s7,7d,2006,S,S06,122,Tetramorium sp. 5,1
7,s7,7d,2006,S,S06,124,Tetramorium sp. 8,6
7,s7,7d,2006,S,S06,115,Tetramorium sp. 27,1
7,s7,7d,2006,S,S06,109,Tetramorium sericeiventre,20
8,s8,8a,2006,S,S06,138,Anoplolepis custodiens,2
8,s8,8a,2006,S,S06,140,Camponotus irredux,1
8,s8,8a,2006,S,S06,54,Lepisiota un03,1
8,s8,8a,2006,S,S06,56,Leptogenys intermedia,1
8,s8,8a,2006,S,S06,71,Monomorium un01,1
8,s8,8a,2006,S,S06,85,Pheidole un01,32
8,s8,8a,2006,S,S06,94,Solenopsis sp. 2,1
8,s8,8a,2006,S,S06,101,Tetramorium bothae,2
8,s8,8b,2006,S,S06,138,Anoplolepis custodiens,15
8,s8,8b,2006,S,S06,27,Camponotus sp. 3,1
8,s8,8b,2006,S,S06,134,Camponotus havilandi,1
8,s8,8b,2006,S,S06,70,Monomorium taedium,1
8,s8,8b,2006,S,S06,137,Pachycondyla caffraria,1
8,s8,8b,2006,S,S06,85,Pheidole un01,44
8,s8,8b,2006,S,S06,94,Solenopsis sp. 2,10
8,s8,8b,2006,S,S06,102,Tetramorium frenchi,3
8,s8,8c,2006,S,S06,140,Camponotus irredux,1
8,s8,8c,2006,S,S06,54,Lepisiota un03,5
8,s8,8c,2006,S,S06,78,Paratrechina sp. 1,7
8,s8,8c,2006,S,S06,78,Paratrechina sp. 1,1
8,s8,8c,2006,S,S06,85,Pheidole un01,1
8,s8,8c,2006,S,S06,101,Tetramorium bothae,3
8,s8,8c,2006,S,S06,102,Tetramorium frenchi,1
8,s8,8c,2006,S,S06,112,Tetramorium sp. 14,1
8,s8,8d,2006,S,S06,30,Camponotus un01,1
8,s8,8d,2006,S,S06,140,Camponotus irredux,1
8,s8,8d,2006,S,S06,37,Crematogaster natalensis,1
8,s8,8d,2006,S,S06,41,Crematogaster un04,2
8,s8,8d,2006,S,S06,54,Lepisiota un03,14
8,s8,8d,2006,S,S06,73,Myrmicaria sp. 1,2
8,s8,8d,2006,S,S06,78,Paratrechina sp. 1,1
8,s8,8d,2006,S,S06,82,Pheidole sp. 1,8
8,s8,8d,2006,S,S06,85,Pheidole un01,10
8,s8,8d,2006,S,S06,84,Pheidole sp. 7,2
8,s8,8d,2006,S,S06,87,Plagiolepis un01,1
8,s8,8d,2006,S,S06,94,Solenopsis sp. 2,3
8,s8,8d,2006,S,S06,101,Tetramorium bothae,8
8,s8,8d,2006,S,S06,113,Tetramorium sp. 18,1
1,s1,1a,2007,J,J07,26,Camponotus sp. 1,1
1,s1,1a,2007,J,J07,38,Crematogaster sp. 6,1
1,s1,1a,2007,J,J07,62,Monomorium sp. 1,69
1,s1,1a,2007,J,J07,125,Tetramorium un12,17
1,s1,1b,2007,J,J07,62,Monomorium sp. 1,52
1,s1,1c,2007,J,J07,26,Camponotus sp. 1,18
1,s1,1c,2007,J,J07,134,Camponotus havilandi,1
1,s1,1c,2007,J,J07,61,Monomorium musicum,1
1,s1,1c,2007,J,J07,125,Tetramorium un12,104
1,s1,1d,2007,J,J07,26,Camponotus sp. 1,9
1,s1,1d,2007,J,J07,30,Camponotus un01,4
1,s1,1d,2007,J,J07,62,Monomorium sp. 1,50
1,s1,1d,2007,J,J07,103,Tetramorium fridgidum,5
1,s1,1d,2007,J,J07,125,Tetramorium un12,57
2,s2,2a,2007,J,J07,31,Camponotus un10,2
2,s2,2a,2007,J,J07,30,Camponotus un01,10
2,s2,2a,2007,J,J07,140,Camponotus irredux,9
2,s2,2a,2007,J,J07,55,Lepisiota un05,2
2,s2,2a,2007,J,J07,76,Pachycondyla pumicosa,1
2,s2,2a,2007,J,J07,94,Solenopsis sp. 2,17
2,s2,2a,2007,J,J07,135,Streblognathus peetersi,4
2,s2,2a,2007,J,J07,103,Tetramorium fridgidum,5
2,s2,2b,2007,J,J07,31,Camponotus un10,2
2,s2,2b,2007,J,J07,30,Camponotus un01,16
2,s2,2b,2007,J,J07,140,Camponotus irredux,24
2,s2,2b,2007,J,J07,38,Crematogaster sp. 6,4
2,s2,2b,2007,J,J07,75,Pachycondyla peringueyi,10
2,s2,2b,2007,J,J07,94,Solenopsis sp. 2,5
2,s2,2b,2007,J,J07,103,Tetramorium fridgidum,14
2,s2,2b,2007,J,J07,125,Tetramorium un12,1
2,s2,2c,2007,J,J07,26,Camponotus sp. 1,31
2,s2,2c,2007,J,J07,62,Monomorium sp. 1,2
2,s2,2c,2007,J,J07,103,Tetramorium fridgidum,1
2,s2,2d,2007,J,J07,26,Camponotus sp. 1,80
2,s2,2d,2007,J,J07,30,Camponotus un01,2
2,s2,2d,2007,J,J07,140,Camponotus irredux,1
2,s2,2d,2007,J,J07,44,Hypoponera sp. 1,2
2,s2,2d,2007,J,J07,62,Monomorium sp. 1,6
2,s2,2d,2007,J,J07,103,Tetramorium fridgidum,9
2,s2,2d,2007,J,J07,125,Tetramorium un12,27
3,s3,3a,2007,J,J07,31,Camponotus un10,1
3,s3,3a,2007,J,J07,45,Lepisiota sp. 1,15
3,s3,3a,2007,J,J07,71,Monomorium un01,104
3,s3,3a,2007,J,J07,61,Monomorium musicum,20
3,s3,3a,2007,J,J07,83,Pheidole sp. 4,5
3,s3,3a,2007,J,J07,94,Solenopsis sp. 2,70
3,s3,3a,2007,J,J07,135,Streblognathus peetersi,4
3,s3,3a,2007,J,J07,103,Tetramorium fridgidum,6
3,s3,3b,2007,J,J07,31,Camponotus un10,6
3,s3,3b,2007,J,J07,30,Camponotus un01,4
3,s3,3b,2007,J,J07,45,Lepisiota sp. 1,130
3,s3,3b,2007,J,J07,71,Monomorium un01,2
3,s3,3b,2007,J,J07,61,Monomorium musicum,3
3,s3,3b,2007,J,J07,78,Paratrechina sp. 1,1
3,s3,3b,2007,J,J07,76,Pachycondyla pumicosa,2
3,s3,3b,2007,J,J07,136,Pachycondyla wroughtonii,2
3,s3,3b,2007,J,J07,83,Pheidole sp. 4,56
3,s3,3b,2007,J,J07,135,Streblognathus peetersi,5
3,s3,3b,2007,J,J07,103,Tetramorium fridgidum,36
3,s3,3b,2007,J,J07,124,Tetramorium sp. 8,8
3,s3,3c,2007,J,J07,31,Camponotus un10,2
3,s3,3c,2007,J,J07,30,Camponotus un01,14
3,s3,3c,2007,J,J07,26,Camponotus sp. 1,1
3,s3,3c,2007,J,J07,140,Camponotus irredux,4
3,s3,3c,2007,J,J07,45,Lepisiota sp. 1,63
3,s3,3c,2007,J,J07,56,Leptogenys intermedia,2
3,s3,3c,2007,J,J07,71,Monomorium un01,90
3,s3,3c,2007,J,J07,61,Monomorium musicum,6
3,s3,3c,2007,J,J07,73,Myrmicaria sp. 1,4
3,s3,3c,2007,J,J07,76,Pachycondyla pumicosa,2
3,s3,3c,2007,J,J07,136,Pachycondyla wroughtonii,2
3,s3,3c,2007,J,J07,94,Solenopsis sp. 2,1
3,s3,3c,2007,J,J07,102,Tetramorium frenchi,18
3,s3,3d,2007,J,J07,45,Lepisiota sp. 1,15
3,s3,3d,2007,J,J07,54,Lepisiota un03,80
3,s3,3d,2007,J,J07,61,Monomorium musicum,7
3,s3,3d,2007,J,J07,78,Paratrechina sp. 1,1
3,s3,3d,2007,J,J07,76,Pachycondyla pumicosa,7
3,s3,3d,2007,J,J07,83,Pheidole sp. 4,11
3,s3,3d,2007,J,J07,94,Solenopsis sp. 2,27
3,s3,3d,2007,J,J07,135,Streblognathus peetersi,2
3,s3,3d,2007,J,J07,103,Tetramorium fridgidum,12
4,s4,4a,2007,J,J07,31,Camponotus un10,9
4,s4,4a,2007,J,J07,134,Camponotus havilandi,1
4,s4,4a,2007,J,J07,30,Camponotus un01,5
4,s4,4a,2007,J,J07,26,Camponotus sp. 1,1
4,s4,4a,2007,J,J07,140,Camponotus irredux,1
4,s4,4a,2007,J,J07,45,Lepisiota sp. 1,60
4,s4,4a,2007,J,J07,54,Lepisiota un03,9
4,s4,4a,2007,J,J07,59,Messor sp. 1,5
4,s4,4a,2007,J,J07,71,Monomorium un01,13
4,s4,4a,2007,J,J07,61,Monomorium musicum,9
4,s4,4a,2007,J,J07,85,Pheidole un01,75
4,s4,4a,2007,J,J07,92,Pyramica un01,1
4,s4,4a,2007,J,J07,94,Solenopsis sp. 2,7
4,s4,4a,2007,J,J07,135,Streblognathus peetersi,5
4,s4,4a,2007,J,J07,103,Tetramorium fridgidum,1
4,s4,4a,2007,J,J07,101,Tetramorium bothae,1
4,s4,4b,2007,J,J07,31,Camponotus un10,6
4,s4,4b,2007,J,J07,27,Camponotus sp. 3,8
4,s4,4b,2007,J,J07,134,Camponotus havilandi,5
4,s4,4b,2007,J,J07,30,Camponotus un01,20
4,s4,4b,2007,J,J07,140,Camponotus irredux,13
4,s4,4b,2007,J,J07,45,Lepisiota sp. 1,88
4,s4,4b,2007,J,J07,54,Lepisiota un03,12
4,s4,4b,2007,J,J07,56,Leptogenys intermedia,13
4,s4,4b,2007,J,J07,59,Messor sp. 1,8
4,s4,4b,2007,J,J07,71,Monomorium un01,6
4,s4,4b,2007,J,J07,61,Monomorium musicum,2
4,s4,4b,2007,J,J07,78,Paratrechina sp. 1,1
4,s4,4b,2007,J,J07,136,Pachycondyla wroughtonii,1
4,s4,4b,2007,J,J07,83,Pheidole sp. 4,16
4,s4,4b,2007,J,J07,88,Plagiolepis un02,1
4,s4,4b,2007,J,J07,94,Solenopsis sp. 2,35
4,s4,4b,2007,J,J07,135,Streblognathus peetersi,1
4,s4,4b,2007,J,J07,103,Tetramorium fridgidum,4
4,s4,4b,2007,J,J07,101,Tetramorium bothae,19
4,s4,4c,2007,J,J07,27,Camponotus sp. 3,1
4,s4,4c,2007,J,J07,30,Camponotus un01,12
4,s4,4c,2007,J,J07,45,Lepisiota sp. 1,68
4,s4,4c,2007,J,J07,54,Lepisiota un03,2
4,s4,4c,2007,J,J07,59,Messor sp. 1,5
4,s4,4c,2007,J,J07,61,Monomorium musicum,6
4,s4,4c,2007,J,J07,85,Pheidole un01,4
4,s4,4c,2007,J,J07,88,Plagiolepis un02,1
4,s4,4c,2007,J,J07,94,Solenopsis sp. 2,131
4,s4,4c,2007,J,J07,135,Streblognathus peetersi,7
4,s4,4c,2007,J,J07,103,Tetramorium fridgidum,32
4,s4,4c,2007,J,J07,101,Tetramorium bothae,37
